AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area,longitude,latitude
0.0,0.0,Burrumbeet-Lake_0013,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.i,Tad Knaggs,0.013463962280000002,8.61166e-06,143.630918,-37.482163
0.0,0.0,Burrumbeet-Lake_0014,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,16/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.j,Tad Knaggs,0.03278853276,2.740896e-05,143.656974,-37.530711
0.0,0.0,Burrumbeet-Lake_0015,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.k,Tad Knaggs,0.00515750413,1.5120400000000001e-06,143.650853,-37.531473
0.0,0.0,Burrumbeet-Lake_0016,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,8/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.l,Tad Knaggs,0.00852292471,3.0278700000000003e-06,143.645397,-37.531908
0.0,0.0,Burrumbeet-Lake_0017,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,30/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.m,Tad Knaggs,0.0140938155,5.51829e-06,143.640399,-37.532466
0.0,0.0,Burrumbeet-Lake_0018,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,16/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.n,Tad Knaggs,0.00161217652,1.4108e-07,143.630506,-37.530982
0.0,0.0,Burrumbeet-Lake_0019,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,16/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.o,Tad Knaggs,0.00165725807,1.4693e-07,143.62782,-37.529837
0.0,0.0,Burrumbeet-Lake_0020,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,30/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.p,Tad Knaggs,0.02646481738,1.2848379999999999e-05,143.624362,-37.518654
0.0,0.0,Burrumbeet-Lake_0021,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,30/03/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.q,Tad Knaggs,0.02054229478,2.712652e-05,143.621701,-37.496919
0.0,0.0,Burrumbeet-Lake_0022,43.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,31/05/2012,,12.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 043, Clause 7",5.jpg,043-3.r,Tad Knaggs,0.01730237666,1.376973e-05,143.627331,-37.487226
0.0,0.0,Charlegrark-Lake_0001,145.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,23/04/2012,,14.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 145, Clause 7",5.jpg,145-1,Tad Knaggs,0.027446951380000004,5.1528509999999994e-05,141.242499,-36.76925
0.0,0.0,Colac-Lake_0001,146.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,4/03/2013,,15.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 146, Clause 7",5.jpg,146-1,Tad Knaggs,0.29199290105000003,0.0027507427000000003,143.607915,-38.266702
0.0,0.0,CornerInlet_0001,132.0,Geomatic Technologies,Derived,Speed Restriction,20 Knots,7,19/02/2009,,16.0,,Speed Restriction (20 Knots),,0,,AUTO,"Refer to Schedule 132, Clause 7",20.jpg,132-1,Jamie Portman,0.11810056002000001,0.00013022847,146.446117,-38.707786
0.0,0.0,CornerInlet_0002,132.0,Geomatic Technologies,Derived,Speed Restriction,5 Knots,7,19/02/2009,,16.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 132, Clause 7",5.jpg,132-2.i,Jamie Portman,0.03968135487,1.85082e-05,146.446117,-38.707786
0.0,0.0,CornerInlet_0003,132.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,19/02/2009,,16.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 132, Clause 7",5.jpg,132-2.ii,Jamie Portman,0.02218606514,2.4765120000000003e-05,146.699208,-38.669245
0.0,0.0,CornerInlet_0004,132.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,19/02/2009,,16.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 132, Clause 7",5.jpg,132-2.iii,Jamie Portman,0.11559894530999999,2.9981109999999997e-05,146.283975,-38.683397
0.0,0.0,CurdiesRiver_0004,24.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,29/05/2009,,17.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 024, Clause 7",5.jpg,024-1.a.ii,Brad Griffiths,0.042420810700000006,8.588589999999999e-06,142.862961,-38.563241
0.0,0.0,CurdiesRiver_0005,24.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,29/05/2009,,17.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 024, Clause 7",5.jpg,024-1.b,Brad Griffiths,0.02612322991,2.3198879999999998e-05,142.891975,-38.605425
0.0,0.0,DeepLake_0001,37.0,Geomatic Technologies,VicMap,Speed Restriction,15 Knots,7,18/04/2011,,18.0,,Speed Restriction (15 Knots),,0,,AUTO,"Refer to Schedule 037, Clause 7",15.jpg,037-1,Tad Knaggs,0.0029643231199999996,5.041300000000001e-07,143.176771,-37.930544
0.0,0.0,GellibrandRiver_0001,21.0,Geomatic Technologies,VicMap Modified,Speed Restriction,8 Knots,7,12/06/2009,,21.0,,Speed Restriction (8 Knots),,0,,AUTO,"Refer to Schedule 021, Clause 7",8.jpg,021-1,Jamie Portman,0.02713615466,1.2054489999999999e-05,143.159811,-38.701416
0.0,0.0,GoulburnRiver_0001,88.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/04/2013,,24.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 088, Clause 7",5.jpg,088-1,Tad Knaggs,3.9320580204300004,0.00105910951,145.12115,-36.907562
0.0,0.0,GreenHillLake_0002,54.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,23/01/2012,,25.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 054, Clause 7",5.jpg,054-2,Tad Knaggs,0.15547004975,0.0001882418,142.988657,-37.277664
0.0,0.0,GunbowerCreek_0002,73.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,16/12/2011,,26.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 073, Clause 7",5.jpg,073-3,Tad Knaggs,2.21349630258,0.0004819091099999999,144.271522,-35.831392
0.0,0.0,Hamilton-Lake_0001,38.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/05/2012,,27.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 038, Clause 7",5.jpg,038-1.a,Tad Knaggs,0.03339734097,1.0473980000000002e-05,142.045701,-37.730694
0.0,0.0,Hamilton-Lake_0002,38.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/05/2012,,27.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 038, Clause 7",5.jpg,038-1.b,Tad Knaggs,0.00275873336,4.2113e-07,142.040663,-37.732733
0.0,0.0,HopkinsRiver_0002,22.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/06/2012,,29.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 022, Clause 7",5.jpg,022-2.a,Tad Knaggs,0.2249556905,0.00014041462,142.524326,-38.3912
0.0,0.0,HopkinsRiver_0003,22.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/06/2012,,29.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 022, Clause 7",5.jpg,022-2.b.i,Tad Knaggs,0.035519614330000004,3.421845e-05,142.515179,-38.392164
0.0,0.0,HopkinsRiver_0005,22.0,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,25/06/2012,,29.0,,Speed Restriction (10 Knots),,0,,AUTO,"Refer to Schedule 022, Clause 7",10.jpg,022-3,Tad Knaggs,0.15584315372000002,0.00010615716999999999,142.529857,-38.391613
0.0,0.0,Laanecoorie_0003,65.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/07/2011,,32.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 065, Clause 7",5.jpg,065-2.b.i (>31.5%),Tad Knaggs,0.044732819900000005,5.91741e-06,143.882049,-36.839192
0.0,0.0,Laanecoorie_0004,65.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/07/2011,,32.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 065, Clause 7",5.jpg,065-2.b.ii (>31.5%),Tad Knaggs,0.05133436909,2.0817870000000004e-05,143.877391,-36.838775
0.0,0.0,Laanecoorie_0005,65.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/07/2011,,32.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 065, Clause 7",5.jpg,065-2.b.iii (>31.5%),Tad Knaggs,0.01370535185,1.2666760000000001e-05,143.881725,-36.839382
0.0,0.0,Laanecoorie_0006,65.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/07/2011,,32.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 065, Clause 7",5.jpg,065-2.b.iv (>31.5%),Tad Knaggs,0.4073422917,0.00017524776999999997,143.86589,-36.831361
0.0,0.0,LakeEildon_0001,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.a,Brad Griffiths,0.016770782890000002,9.401289999999999e-06,145.914493,-37.215976
0.0,0.0,LakeEildon_0002,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.b,Brad Griffiths,0.01612609944,7.72215e-06,145.909843,-37.208884
0.0,0.0,LakeEildon_0003,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.c,Brad Griffiths,0.04116274651,4.2743199999999994e-05,145.908678,-37.204989
0.0,0.0,LakeEildon_0004,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.d,Brad Griffiths,0.01690999189,9.69566e-06,145.904221,-37.201628
0.0,0.0,LakeEildon_0005,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.e,Brad Griffiths,0.03917056568,3.6092470000000005e-05,145.882921,-37.205961
0.0,0.0,LakeEildon_0006,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.f,Brad Griffiths,0.011124114809999999,6.19848e-06,145.878716,-37.19306
0.0,0.0,LakeEildon_0007,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.g,Brad Griffiths,0.01569338175,4.19447e-06,145.872779,-37.193173
0.0,0.0,LakeEildon_0008,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.h,Brad Griffiths,0.04876616849,7.17047e-05,145.850868,-37.171898
0.0,0.0,LakeEildon_0009,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.i,Brad Griffiths,0.038541865950000004,3.4841940000000005e-05,145.849759,-37.142225
0.0,0.0,LakeEildon_0010,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.i,Brad Griffiths,0.00488154568,1.11456e-06,145.87701,-37.03764
0.0,0.0,LakeEildon_0011,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.ii,Brad Griffiths,0.00252330813,1.8619e-07,145.870423,-37.03234
0.0,0.0,LakeEildon_0012,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.iii,Brad Griffiths,0.01252635625,4.61771e-06,145.874014,-37.027532
0.0,0.0,LakeEildon_0013,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.iv,Brad Griffiths,0.10780814762,0.00014177476,145.833931,-37.017918
0.0,0.0,LakeEildon_0014,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.v,Brad Griffiths,0.05845536765,4.337116e-05,145.903621,-37.009286
0.0,0.0,LakeEildon_0015,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vi,Brad Griffiths,0.005897396510000001,9.449299999999999e-07,145.880263,-37.03115
0.0,0.0,LakeEildon_0016,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vii.a,Brad Griffiths,0.00683645187,1.41781e-06,145.889027,-37.04053
0.0,0.0,LakeEildon_0017,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.vii.b,Brad Griffiths,0.00372409213,7.0764e-07,145.887808,-37.042211
0.0,0.0,LakeEildon_0018,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.j.viii,Brad Griffiths,0.0055365602,1.4861500000000002e-06,145.884518,-37.045687
0.0,0.0,LakeEildon_0019,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.k,Brad Griffiths,0.08240280841,0.00017294423999999998,146.023335,-37.049394
0.0,0.0,LakeEildon_0020,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.l,Brad Griffiths,0.14783188274,0.00023186007999999997,146.001757,-37.162532
0.0,0.0,LakeEildon_0021,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.m,Brad Griffiths,0.04454110618,3.59099e-05,145.909265,-37.15933
0.0,0.0,LakeEildon_0022,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.ni,Brad Griffiths,0.037295883710000005,5.148558e-05,146.072588,-37.181963
0.0,0.0,LakeEildon_0023,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.nii,Brad Griffiths,0.0093053453,3.0011900000000003e-06,146.069935,-37.188169
0.0,0.0,LakeEildon_0024,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.o,Brad Griffiths,0.017810878789999998,9.048869999999999e-06,146.137611,-37.213176
0.0,0.0,LakeEildon_0025,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.p,Brad Griffiths,0.06730716846,9.71865e-05,146.147844,-37.216606
0.0,0.0,LakeEildon_0026,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.q,Brad Griffiths,0.12356283943,0.00013541182,146.148386,-37.274743
0.0,0.0,LakeEildon_0027,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.r,Brad Griffiths,0.18839313759,0.00020492476999999998,146.04422,-37.300225
0.0,0.0,LakeEildon_0028,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.s,Brad Griffiths,0.04794864713000001,3.566792e-05,145.97501,-37.249967
0.0,0.0,LakeEildon_0029,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.t,Brad Griffiths,0.08886623315,9.960671999999999e-05,145.971165,-37.258993
0.0,0.0,LakeEildon_0030,90.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,4/05/2009,,37.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 090, Clause 7",5.jpg,090-1.u,Brad Griffiths,0.04378673875,4.1117250000000003e-05,145.960973,-37.245207
0.0,0.0,LakeFyans_0002,70.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,10/06/2009,,38.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.a,Jamie Portman,0.02874576003,4.084724e-05,142.612933,-37.142536
0.0,0.0,LakeFyans_0003,70.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,10/06/2009,,38.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.b,Jamie Portman,0.04647313016,8.375299000000001e-05,142.618695,-37.144004
0.0,0.0,LakeFyans_0004,70.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,10/06/2009,,38.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 070, Clause 7",5.jpg,070-2.c,Jamie Portman,0.03981477966,3.330205e-05,142.634016,-37.132668
0.0,0.0,LakeHorden_0001,18.0,Geomatic Technologies,VicMap Modified,Speed Restriction,8 Knots,7,2/07/2009,,40.0,,Speed Restriction (8 Knots),,0,,AUTO,"Refer to Schedule 018, Clause 7",8.jpg,018-1,Jamie Portman,0.02365044763,2.211737e-05,143.466825,-38.776151
0.0,0.0,LakeHume_0002,95.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,12/05/2008,,41.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.a_(>10%),Jamie Portman,0.013185420590000002,9.71947e-06,147.023476,-36.123302
0.0,0.0,LakeHume_0003,95.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,12/05/2008,,41.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.b_(>10%),Jamie Portman,0.013997016919999997,1.048373e-05,147.016726,-36.131004
0.0,0.0,LakeHume_0004,95.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,12/05/2008,,41.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-2.c_(>10%),Jamie Portman,0.03784413372,4.1746179999999995e-05,147.014823,-36.133989
0.0,0.0,LakeHume_0006,95.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,12/05/2008,,41.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 095, Clause 7",5.jpg,095-1.a_(<10%),Jamie Portman,0.13773640049,0.00043476665,147.05535,-36.087631
0.0,0.0,LakeNillahcootie_0002,97.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,30/11/2009,,44.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.a,Jamie Portman,0.03507697132,1.730752e-05,145.996768,-36.864324
0.0,0.0,LakeNillahcootie_0003,97.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,30/11/2009,,44.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.b,Jamie Portman,0.10128757739,0.0001880826,145.997969,-36.893218
0.0,0.0,LakeNillahcootie_0004,97.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,30/11/2009,,44.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 097, Clause 7",5.jpg,097-2.c,Jamie Portman,0.00160929017,1.515e-07,146.004915,-36.857864
0.0,0.0,LakeTchum_0002,154.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,12/07/2010,,45.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 154, Clause 7",5.jpg,154-2,Tad Knaggs,0.050080334739999996,7.13365e-06,143.003273,-35.995653
0.0,0.0,Learmonth-Lake_0004,64.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,14/03/2012,,46.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.a,Tad Knaggs,0.01088617165,4.64351e-06,143.723827,-37.437092
0.0,0.0,Learmonth-Lake_0005,64.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,27/02/2012,,46.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.b,Tad Knaggs,0.00205263111,2.4654e-07,143.708908,-37.42236
0.0,0.0,Learmonth-Lake_0006,64.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,21/05/2012,,46.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 064, Clause 7",5.jpg,064-2.c,Tad Knaggs,0.1327845038,4.45354e-05,143.717236,-37.43631
0.0,0.0,LinlithgowLake_0003,36.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,17/01/2012,,47.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 036, Clause 7",5.jpg,036-2,Tad Knaggs,0.00207649028,1.3335e-07,142.215378,-37.768756
0.0,0.0,LittleLakeBoort_0001,53.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,19/10/2011,,48.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 053, Clause 7",5.jpg,053-2,Tad Knaggs,0.07516454505,1.0928980000000002e-05,143.728552,-36.117611
0.0,0.0,LoddonRiver_0001,63.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,17/03/2010,,49.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 063, Clause 7",5.jpg,063-1,Jamie Portman,0.03116793727,8.6451e-06,143.892332,-36.833925
0.0,0.0,Mallacoota_0003,109.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,19/06/2009,,50.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 109, Clause 7",5.jpg,109-2.a,Jamie Portman,0.06491108408,4.4734269999999994e-05,149.763592,-37.547655
0.0,0.0,Mallacoota_0004,109.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,19/06/2009,,50.0,,Speed Restriction (5 Knots),,0,,AUTO,"Refer to Schedule 109, Clause 7",5.jpg,109-2.b,Jamie Portman,0.22491443992,0.00015105063,149.68884,-37.477186
0.0,0.0,MeltonReservoir_0001,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,3,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-1 (<15%),Tad Knaggs,0.43676362495,0.00024289847,144.474157,-37.684799
0.0,0.0,MeltonReservoir_0003,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.a (>15% & <20%),Tad Knaggs,0.32008610323000003,0.00015399701,144.474157,-37.684799
0.0,0.0,MeltonReservoir_0004,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.a (>20%),Tad Knaggs,0.17095632607,5.3116459999999996e-05,144.509433,-37.708129
0.0,0.0,MeltonReservoir_0005,150.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,2/06/2011,,52.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 150, Clause 7",5.jpg,150-2.b (>15% & <20%),Tad Knaggs,0.02367957287,4.1933999999999995e-06,144.540891,-37.719159
