AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area
0.00000602813,0.00992609656,PortPhillip_0006,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",16/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.f,Tad Knaggs,0.00992609658,0.00000602813
0.00001087188,0.01376930172,PortPhillip_0007,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",16/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.g,Tad Knaggs,0.01376930064,0.00001087188
0.00001003506,0.01391724810,PortPhillip_0008,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",16/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.h,Tad Knaggs,0.01391724816,0.00001003506
0.00000315351,0.00730662332,PortPhillip_0009,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",17/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.j,Tad Knaggs,0.00730662335,0.00000315351
0.00000717598,0.01143330867,PortPhillip_0010,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",16/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.j,Tad Knaggs,0.01143330894,0.00000717598
0.00000526656,0.00915905900,PortPhillip_00011,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",17/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-1.9.k,Tad Knaggs,0.00915906026,0.00000526656
0.00001940101,0.02054620735,PortPhillip_00012,"001",Geomatic Technologies,VicMap,Activities Prohibited,PWC,"12",20/10/2014,,78.00000000000,,Activities Prohibited (PWC),,"0",,AUTO,"Refer to Schedule 001, Clause 12",NoPWC.jpg,001-2.12.a.i,Tad Knaggs,0.02054620741,0.00001940102
0.00000491411,0.00905750245,PortPhillip_00013,"001",Geomatic Technologies,VicMap,Activities Prohibited,PWC,"12",20/10/2014,,78.00000000000,,Activities Prohibited (PWC),,"0",,AUTO,"Refer to Schedule 001, Clause 12",NoPWC.jpg,001-2.12.a.iii,Tad Knaggs,0.00905750258,0.00000491411
0.00000212209,0.00603908418,PortPhillip_00019,"001",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",17/10/2014,,78.00000000000,,Access Lane - Water Skiing,,"0",,AUTO,"Refer to Schedule 001, Clause 5",SkiingPermitted.png,001-2.5.a,Tad Knaggs,0.00603908276,0.00000212209
0.00000866441,0.01291522522,PortPhillip_00022,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",17/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.a,Tad Knaggs,0.01291522620,0.00000866441
0.00001135235,0.01450333923,PortPhillip_00023,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",17/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.b,Tad Knaggs,0.01450334004,0.00001135235
0.00000643571,0.01060726937,PortPhillip_00024,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.c,Tad Knaggs,0.01060726871,0.00000643571
0.00000401874,0.00802563250,PortPhillip_00025,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.d,Tad Knaggs,0.00802563176,0.00000401874
0.00000824585,0.01174137015,PortPhillip_00026,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.e,Tad Knaggs,0.01174136959,0.00000824585
0.00000860177,0.01184460008,PortPhillip_00027,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.f,Tad Knaggs,0.01184460175,0.00000860178
0.00000683721,0.01062961598,PortPhillip_00028,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.g,Tad Knaggs,0.01062961533,0.00000683721
0.00000583806,0.00977007142,PortPhillip_00029,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.h,Tad Knaggs,0.00977007124,0.00000583807
0.00000373629,0.00784864545,PortPhillip_00030,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.i,Tad Knaggs,0.00784864514,0.00000373629
0.00000371874,0.00791117809,PortPhillip_00031,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.j,Tad Knaggs,0.00791117670,0.00000371874
0.00001214053,0.01495006193,PortPhillip_00032,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.k,Tad Knaggs,0.01495006198,0.00001214053
0.00000500964,0.00936203122,PortPhillip_00033,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.l,Tad Knaggs,0.00936203178,0.00000500964
0.00000309361,0.00746289733,PortPhillip_00034,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.m,Tad Knaggs,0.00746289763,0.00000309361
0.00000288235,0.00730401565,PortPhillip_00035,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.n,Tad Knaggs,0.00730401539,0.00000288235
0.00000299385,0.00710868762,PortPhillip_00036,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",20/10/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-2.9.o,Tad Knaggs,0.00710868835,0.00000299385
0.00000558082,0.01191294210,PortPhillip_00042,"001",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",31/01/2014,,78.00000000000,,Access Lane - Water Skiing,,"0",,AUTO,"Refer to Schedule 001, Clause 5",SkiingPermitted.png,001-3.5.a,Tad Knaggs,0.01191294209,0.00000558082
0.00001094703,0.01457790221,PortPhillip_00047,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",31/01/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-3.9.a,Tad Knaggs,0.01457790236,0.00001094703
0.00000208966,0.00594072405,PortPhillip_00048,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",31/01/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-3.9.b,Tad Knaggs,0.00594072446,0.00000208966
0.00001615548,0.01630332283,PortPhillip_00049,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",31/01/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-3.9.c,Tad Knaggs,0.01630332388,0.00001615548
0.00000485640,0.00872736897,PortPhillip_00050,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",31/01/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-3.9.d,Tad Knaggs,0.00872737066,0.00000485640
0.00000502930,0.00889034689,PortPhillip_00056,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",16/06/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.a,Tad Knaggs,0.00889034643,0.00000502930
0.00000832436,0.01213324607,PortPhillip_00057,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",12/06/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.b,Tad Knaggs,0.01213324515,0.00000832436
0.00000349442,0.00869682398,PortPhillip_00065,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",24/06/2014,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.zb,Tad Knaggs,0.00869682475,0.00000349442
0.00001523344,0.01948735240,PortPhillip_00066,"001",Geomatic Technologies,VicMap,Activities Prohibited,PWC,"12",19/06/2014,,78.00000000000,,Activities Prohibited (PWC),,"0",,AUTO,"Refer to Schedule 001, Clause 12",NoPWC.jpg,001-6.a.iv,Tad Knaggs,0.01948735342,0.00001523344
0.00002499688,0.03366210397,PortPhillip_00067,"001",Geomatic Technologies,VicMap,Activities Prohibited,Kite / Sail Boarding,"12",19/06/2014,,78.00000000000,,Activities Prohibited (Kite / Sail Boarding),,"0",,AUTO,"Refer to Schedule 001, Clause 12",NA.png,001-6.c.i,Tad Knaggs,0.03366210554,0.00002499688
0.00133006688,0.14961892455,PortPhillip_00068,"001",Geomatic Technologies,VicMap,Activities Prohibited,Boating,"12",16/06/2014,,78.00000000000,,Activities Prohibited (Boating),,"0",,AUTO,"Refer to Schedule 001, Clause 12",NoBoating.png,001-6.d.ii,Tad Knaggs,0.14961892337,0.00133006686
0.00000321427,0.00719831779,PortPhillip_00037,"001",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",19/04/2012,,78.00000000000,,Access Lane - Water Skiing,,"0",,AUTO,"Refer to Schedule 001, Clause 5",SkiingPermitted.png,001-2.l,Tad Knaggs,0.00719831736,0.00000321427
0.00000313383,0.00731494753,PortPhillip_00038,"001",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",19/04/2012,,78.00000000000,,Access Lane - Water Skiing,,"0",,AUTO,"Refer to Schedule 001, Clause 5",SkiingPermitted.png,001-2.m,Tad Knaggs,0.00731494788,0.00000313383
0.00000321342,0.00814450486,PortPhillip_00063,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",19/04/2012,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.z,Tad Knaggs,0.00814450480,0.00000321342
0.00000313515,0.00772637602,PortPhillip_00064,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",19/04/2012,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.za,Tad Knaggs,0.00772637552,0.00000313515
0.00021406749,0.13650559756,PortPhillip_00062,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",12/06/2012,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.y,Tad Knaggs,0.13650560019,0.00021406750
0.00000423738,0.00827769281,PortPhillip_00058,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",7/04/2011,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.c,Tad Knaggs,0.00827769206,0.00000423738
0.00001892436,0.02361703281,PortPhillip_00059,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",7/04/2011,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.d,Tad Knaggs,0.02361703329,0.00001892436
0.00001181224,0.01539133406,PortPhillip_00060,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",7/04/2011,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.e,Tad Knaggs,0.01539133432,0.00001181224
0.00001672677,0.02495664383,PortPhillip_00061,"001",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",7/04/2011,,78.00000000000,,Vessels Prohibited (All Vessels),,"0",,AUTO,"Refer to Schedule 001, Clause 9",NoBoating.png,001-5.f,Tad Knaggs,0.02495664448,0.00001672677
0.00000096977,0.00425248485,PykesCreekReservoir_0001,"041",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",9/11/2011,,60.00000000000,,Access Lane - Water Skiing,,"1",,,"Refer to Schedule 041, Clause 5",SkiingPermitted.png,041-1.a (>30%),Tad Knaggs,0.00425248519,0.00000096977
0.00000037398,0.00249956975,PykesCreekReservoir_0002,"041",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",9/11/2011,,60.00000000000,,Access Lane - Water Skiing,,"1",,,"Refer to Schedule 041, Clause 5",SkiingPermitted.png,041-1.b (>30%),Tad Knaggs,0.00249957016,0.00000037398
0.00001837020,0.03399480667,PykesCreekReservoir_0007,"041",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",8/11/2011,,60.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 041, Clause 9",NoBoating.png,041-3.a (>30%),Tad Knaggs,0.03399480580,0.00001837020
0.00000117455,0.00510503026,PykesCreekReservoir_0008,"041",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",8/11/2011,,60.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 041, Clause 9",NoBoating.png,041-3.b (>30%),Tad Knaggs,0.00510502946,0.00000117455
0.00126624403,1.46471302875,LakeNagambie_0002,"091",Geomatic Technologies,VicMap,Activities Prohibited,Kite / Sail Boarding,"12",3/10/2014,,42.00000000000,,Activities Prohibited (Kite / Sail Boarding),,"0",,,"Refer to Schedule 091, Clause 12",NA.png,091-2,Tad Knaggs,1.46471302001,0.00126624404
0.00000359003,0.00802348137,LakeNagambie_0018,"091",Geomatic Technologies,VicMap Modified,Vessels Prohibited,All Vessels,"9",26/03/2009,,42.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-7.a,Jamie Portman,0.00802348204,0.00000359003
0.00000162207,0.00537055142,LakeNagambie_0019,"091",Geomatic Technologies,VicMap Modified,Vessels Prohibited,All Vessels,"9",26/03/2009,,42.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-7.b,Jamie Portman,0.00537055199,0.00000162207
0.00000151723,0.00627802109,LakeNagambie_0020,"091",Geomatic Technologies,VicMap Modified,Vessels Prohibited,All Vessels,"9",26/03/2009,,42.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-7.c,Jamie Portman,0.00627802244,0.00000151723
0.00004260346,0.05547244661,LakeNagambie_0027,"091",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",19/11/2013,,42.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-11 (>123.9m),Tad Knaggs,0.05547244375,0.00004260346
0.00000050703,0.00318011827,LakeNagambie_0028,"091",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",19/11/2013,,42.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-12.a (>123.9m),Tad Knaggs,0.00318011709,0.00000050703
0.00000003770,0.00078551046,LakeNagambie_0029,"091",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",19/11/2013,,42.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-12.b (>123.9m),Tad Knaggs,0.00078550939,0.00000003770
0.00000050703,0.00318011827,LakeNagambie_0033,"091",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",3/10/2014,,42.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-16.a (<123.9m),Tad Knaggs,0.00318011709,0.00000050703
0.00000003770,0.00078551046,LakeNagambie_0034,"091",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",3/10/2014,,42.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-16.b (<123.9m),Tad Knaggs,0.00078550939,0.00000003770
0.00000035015,0.00240222257,LakeNagambie_0035,"091",Geomatic Technologies,VicMap Modified,Vessels Prohibited,All Vessels,"9",26/03/2009,,42.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 091, Clause 9",NoBoating.png,091-17 (<123.9m),Jamie Portman,0.00240222402,0.00000035015
0.00000152716,0.00756222864,Gippsland-Lakes_0032,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",01/10/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.a,Tad Knaggs,0.00756222887,0.00000152716
0.00000043185,0.00273990331,Gippsland-Lakes_0033,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.b,Tad Knaggs,0.00273990374,0.00000043185
0.00000023802,0.00217383060,Gippsland-Lakes_0034,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",01/10/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.c,Tad Knaggs,0.00217383093,0.00000023802
0.00000597012,0.00985406210,Gippsland-Lakes_0035,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.d.i,Tad Knaggs,0.00985406116,0.00000597012
0.00000619463,0.01006729279,Gippsland-Lakes_0036,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.d.ii,Tad Knaggs,0.01006729280,0.00000619463
0.00000075575,0.00358716451,Gippsland-Lakes_0037,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.e,Tad Knaggs,0.00358716471,0.00000075575
0.00000023812,0.00267915624,Gippsland-Lakes_0038,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.f.i,Tad Knaggs,0.00267915635,0.00000023812
0.00000024323,0.00240783547,Gippsland-Lakes_0039,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.f.ii,Tad Knaggs,0.00240783569,0.00000024323
0.00000022375,0.00213784481,Gippsland-Lakes_0040,"104",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",25/03/2014,,22.00000000000,,Vessels Prohibited (All Vessels),,"0",,,"Refer to Schedule 104, Clause 9",NoBoating.png,104-5.f.iii,Tad Knaggs,0.00213784475,0.00000022375
0.00000027599,0.00246175507,Gippsland-Lakes_0043,"104",Geomatic Technologies,VicMap,Activities Prohibited,Swimming,"12",26/03/2014,,22.00000000000,,Activities Prohibited (Swimming),,"0",,,"Refer to Schedule 104, Clause 12",NoSwimming.png,104-7,Tad Knaggs,0.00246175605,0.00000027599
0.00000201602,0.00779114368,CairnCurran_0003,"052",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",11/07/2011,,13.00000000000,,Access Lane - Water Skiing,,"1",,,"Refer to Schedule 052, Clause 5",SkiingPermitted.png,052-1.b (>27%),Tad Knaggs,0.00779114341,0.00000201602
0.00000076383,0.00366399472,CairnCurran_0005,"052",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",11/07/2011,,13.00000000000,,Access Lane - Water Skiing,,"1",,,"Refer to Schedule 052, Clause 5",SkiingPermitted.png,052-1.c (>27%),Tad Knaggs,0.00366399476,0.00000076383
0.00001193235,0.01806367338,CairnCurran_0023,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-3.a (>27%),Tad Knaggs,0.01806367222,0.00001193235
0.00000379872,0.01054369600,CairnCurran_0025,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-3.c (>27%),Tad Knaggs,0.01054369606,0.00000379872
0.00000095721,0.00428414783,CairnCurran_0001,"052",Geomatic Technologies,VicMap,Access Lane - Water Skiing,Not Applicable,"5",11/07/2011,,13.00000000000,,Access Lane - Water Skiing,,"1",,,"Refer to Schedule 052, Clause 5",SkiingPermitted.png,052-1.a (>27%),Tad Knaggs,0.00428414840,0.00000095721
0.00000138646,0.00562485870,CairnCurran_0026,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-3.d (>27%),Tad Knaggs,0.00562485943,0.00000138646
0.00000176983,0.00804501797,CairnCurran_0027,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-3.e (>27%),Tad Knaggs,0.00804501625,0.00000176983
0.00001833976,0.02354070289,CairnCurran_0024,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"1",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-3.b (>27%),Tad Knaggs,0.02354070372,0.00001833976
0.00001193235,0.01806367338,CairnCurran_0009,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.a (>13% and <27%),Tad Knaggs,0.01806367222,0.00001193235
0.00001833976,0.02354070289,CairnCurran_0012,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.b (>13% and <27%),Tad Knaggs,0.02354070372,0.00001833976
0.00000379872,0.01054369600,CairnCurran_0015,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.c (>13% and <27%),Tad Knaggs,0.01054369606,0.00000379872
0.00000138646,0.00562485870,CairnCurran_0018,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.d (>13% and <27%),Tad Knaggs,0.00562485943,0.00000138646
0.00000176983,0.00804501797,CairnCurran_0021,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"2",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.e (>13% and <27%),Tad Knaggs,0.00804501625,0.00000176983
0.00001193235,0.01806367338,CairnCurran_0008,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"3",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.a (<13%),Tad Knaggs,0.01806367222,0.00001193235
0.00001833976,0.02354070289,CairnCurran_0011,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"3",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.b (<13%),Tad Knaggs,0.02354070372,0.00001833976
0.00000379872,0.01054369600,CairnCurran_0014,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"3",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.c (<13%),Tad Knaggs,0.01054369606,0.00000379872
0.00000138646,0.00562485870,CairnCurran_0017,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"3",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.d (<13%),Tad Knaggs,0.00562485943,0.00000138646
0.00000176983,0.00804501797,CairnCurran_0020,"052",Geomatic Technologies,VicMap,Vessels Prohibited,All Vessels,"9",11/07/2011,,13.00000000000,,Vessels Prohibited (All Vessels),,"3",,,"Refer to Schedule 052, Clause 9",NoBoating.png,052-2.e (<13%),Tad Knaggs,0.00804501625,0.00000176983
